take_name,split,task,label
sfu_cooking_001_8,train,Cooking,4
sfu_cooking_002_1,train,Cooking,4
sfu_cooking_002_3,train,Cooking,4
sfu_cooking_002_5,train,Cooking,4
sfu_cooking_002_7,train,Cooking,4
sfu_cooking_003_1,train,Cooking,4
sfu_cooking_003_3,train,Cooking,4
sfu_cooking_003_5,train,Cooking,4
sfu_cooking_004_1,test,Cooking,4
sfu_cooking_004_3,test,Cooking,4
sfu_cooking_004_5,test,Cooking,4
sfu_cooking_005_1,train,Cooking,4
sfu_cooking_005_2,train,Cooking,4
sfu_cooking_005_4,train,Cooking,4
sfu_cooking_005_6,train,Cooking,4
sfu_cooking_006_1,train,Cooking,4
sfu_cooking_007_1,val,Cooking,4
sfu_cooking_007_3,val,Cooking,4
sfu_cooking_007_5,val,Cooking,4
sfu_cooking_007_7,val,Cooking,4
sfu_cooking_008_1,val,Cooking,4
sfu_cooking_008_3,val,Cooking,4
sfu_cooking_008_5,val,Cooking,4
sfu_cooking_009_1,train,Cooking,4
sfu_cooking_009_3,train,Cooking,4
sfu_cooking_009_5,train,Cooking,4
sfu_cooking_009_7,train,Cooking,4
sfu_cooking_010_1,val,Cooking,4
sfu_cooking_010_3,val,Cooking,4
sfu_cooking_010_5,val,Cooking,4
sfu_cooking_010_7,val,Cooking,4
sfu_cooking_011_1,train,Cooking,4
sfu_cooking_011_3,train,Cooking,4
sfu_cooking_011_5,train,Cooking,4
sfu_cooking_012_1,test,Cooking,4
sfu_cooking_012_3,test,Cooking,4
sfu_cooking_012_5,test,Cooking,4
sfu_cooking_012_6,test,Cooking,4
sfu_cooking_013_1,train,Cooking,4
sfu_cooking_013_3,train,Cooking,4
sfu_covid_001_10,train,Health,0
sfu_covid_001_12,train,Health,0
sfu_covid_001_2,train,Health,0
sfu_covid_001_4,train,Health,0
sfu_covid_001_6,train,Health,0
sfu_covid_001_8,train,Health,0
sfu_covid_002_10,train,Health,0
sfu_covid_002_12,train,Health,0
sfu_covid_002_2,val,Health,0
sfu_covid_002_4,val,Health,0
sfu_covid_002_6,val,Health,0
sfu_covid_004_10,test,Health,0
sfu_covid_004_12,test,Health,0
sfu_covid_004_2,val,Health,0
sfu_covid_004_4,val,Health,0
sfu_covid_004_6,val,Health,0
sfu_covid_004_8,test,Health,0
sfu_covid_005_2,train,Health,0
sfu_covid_005_4,train,Health,0
sfu_covid_005_6,train,Health,0
sfu_covid_006_2,val,Health,0
sfu_covid_006_4,val,Health,0
sfu_covid_006_6,val,Health,0
sfu_covid_007_2,train,Health,0
sfu_covid_008_10,val,Health,0
sfu_covid_008_12,val,Health,0
sfu_covid_008_16,val,Health,0
sfu_covid_008_2,test,Health,0
sfu_covid_008_6,test,Health,0
sfu_covid_008_7,test,Health,0
sfu_covid_009_10,train,Health,0
sfu_covid_009_12,train,Health,0
sfu_covid_009_14,train,Health,0
sfu_covid_009_2,train,Health,0
sfu_covid_009_4,train,Health,0
sfu_covid_009_6,train,Health,0
sfu_covid_009_8,train,Health,0
sfu_covid_010_2,train,Health,0
sfu_covid_010_4,train,Health,0
sfu_covid_010_6,train,Health,0
sfu_covid_011_2,test,Health,0
sfu_covid_011_4,test,Health,0
sfu_covid_011_6,test,Health,0
sfu_covid_011_7,test,Health,0
sfu_covid_012_5,train,Health,0
sfu_covid_013_12,train,Health,0
sfu_covid_013_2,test,Health,0
sfu_covid_013_4,test,Health,0
sfu_covid_013_8,test,Health,0
sfu_covid_014_2,train,Health,0
unc_basketball_02-24-23_01_10,train,Basketball,2
unc_basketball_02-24-23_01_12,train,Basketball,2
unc_basketball_02-24-23_01_13,test,Basketball,2
unc_basketball_02-24-23_01_14,test,Basketball,2
unc_basketball_02-24-23_01_15,test,Basketball,2
unc_basketball_02-24-23_01_16,val,Basketball,2
unc_basketball_02-24-23_01_18,val,Basketball,2
unc_basketball_02-24-23_01_19,val,Basketball,2
unc_basketball_02-24-23_01_2,val,Basketball,2
unc_basketball_02-24-23_01_20,val,Basketball,2
unc_basketball_02-24-23_01_21,val,Basketball,2
unc_basketball_02-24-23_01_22,train,Basketball,2
unc_basketball_02-24-23_01_24,train,Basketball,2
unc_basketball_02-24-23_01_25,train,Basketball,2
unc_basketball_02-24-23_01_27,train,Basketball,2
unc_basketball_02-24-23_01_28,train,Basketball,2
unc_basketball_02-24-23_01_29,train,Basketball,2
unc_basketball_02-24-23_01_3,val,Basketball,2
unc_basketball_02-24-23_01_30,train,Basketball,2
unc_basketball_02-24-23_01_31,test,Basketball,2
unc_basketball_02-24-23_01_33,test,Basketball,2
unc_basketball_02-24-23_01_34,val,Basketball,2
unc_basketball_02-24-23_01_35,val,Basketball,2
unc_basketball_02-24-23_01_36,val,Basketball,2
unc_basketball_02-24-23_01_37,val,Basketball,2
unc_basketball_02-24-23_01_38,val,Basketball,2
unc_basketball_02-24-23_01_39,val,Basketball,2
unc_basketball_02-24-23_01_4,train,Basketball,2
unc_basketball_02-24-23_01_40,train,Basketball,2
unc_basketball_02-24-23_01_41,train,Basketball,2
unc_basketball_02-24-23_01_42,train,Basketball,2
unc_basketball_02-24-23_01_43,train,Basketball,2
unc_basketball_02-24-23_01_5,train,Basketball,2
unc_basketball_02-24-23_01_6,train,Basketball,2
unc_basketball_02-24-23_01_7,train,Basketball,2
unc_basketball_02-24-23_01_8,train,Basketball,2
unc_basketball_02-24-23_01_9,train,Basketball,2
unc_basketball_02-24-23_02_1,train,Basketball,2
unc_basketball_02-24-23_02_10,val,Basketball,2
unc_basketball_02-24-23_02_11,val,Basketball,2
unc_basketball_02-24-23_02_12,val,Basketball,2
unc_basketball_02-24-23_02_2,train,Basketball,2
unc_basketball_02-24-23_02_3,train,Basketball,2
unc_basketball_02-24-23_02_4,train,Basketball,2
unc_basketball_02-24-23_02_5,train,Basketball,2
unc_basketball_02-24-23_02_6,train,Basketball,2
unc_basketball_02-24-23_02_7,test,Basketball,2
unc_basketball_02-24-23_02_8,test,Basketball,2
unc_basketball_02-24-23_02_9,test,Basketball,2
unc_basketball_03-09-23_01_10,val,Basketball,2
unc_basketball_03-09-23_01_12,val,Basketball,2
unc_basketball_03-09-23_01_14,val,Basketball,2
unc_basketball_03-09-23_01_16,val,Basketball,2
unc_basketball_03-09-23_01_18,val,Basketball,2
unc_basketball_03-09-23_01_2,train,Basketball,2
unc_basketball_03-09-23_01_20,train,Basketball,2
unc_basketball_03-09-23_01_22,train,Basketball,2
unc_basketball_03-09-23_01_24,train,Basketball,2
unc_basketball_03-09-23_01_26,train,Basketball,2
unc_basketball_03-09-23_01_28,train,Basketball,2
unc_basketball_03-09-23_01_30,train,Basketball,2
unc_basketball_03-09-23_01_32,train,Basketball,2
unc_basketball_03-09-23_01_34,train,Basketball,2
unc_basketball_03-09-23_01_36,train,Basketball,2
unc_basketball_03-09-23_01_38,train,Basketball,2
unc_basketball_03-09-23_01_4,train,Basketball,2
unc_basketball_03-09-23_01_40,train,Basketball,2
unc_basketball_03-09-23_01_42,train,Basketball,2
unc_basketball_03-09-23_01_44,train,Basketball,2
unc_basketball_03-09-23_01_46,train,Basketball,2
unc_basketball_03-09-23_01_48,train,Basketball,2
unc_basketball_03-09-23_01_50,train,Basketball,2
unc_basketball_03-09-23_01_52,train,Basketball,2
unc_basketball_03-09-23_01_54,train,Basketball,2
unc_basketball_03-09-23_01_56,val,Basketball,2
unc_basketball_03-09-23_01_58,val,Basketball,2
unc_basketball_03-09-23_01_6,val,Basketball,2
unc_basketball_03-09-23_01_60,val,Basketball,2
unc_basketball_03-09-23_01_62,val,Basketball,2
unc_basketball_03-09-23_01_64,val,Basketball,2
unc_basketball_03-09-23_01_66,val,Basketball,2
unc_basketball_03-09-23_01_68,val,Basketball,2
unc_basketball_03-09-23_01_70,val,Basketball,2
unc_basketball_03-09-23_01_72,val,Basketball,2
unc_basketball_03-09-23_01_74,val,Basketball,2
unc_basketball_03-09-23_01_76,val,Basketball,2
unc_basketball_03-09-23_01_78,val,Basketball,2
unc_basketball_03-09-23_01_8,val,Basketball,2
unc_basketball_03-09-23_01_80,val,Basketball,2
unc_basketball_03-09-23_01_81,train,Basketball,2
unc_basketball_03-09-23_02_1,val,Basketball,2
unc_basketball_03-09-23_02_10,train,Basketball,2
unc_basketball_03-09-23_02_11,train,Basketball,2
unc_basketball_03-09-23_02_12,train,Basketball,2
unc_basketball_03-09-23_02_16,train,Basketball,2
unc_basketball_03-09-23_02_18,train,Basketball,2
unc_basketball_03-09-23_02_19,train,Basketball,2
unc_basketball_03-09-23_02_2,val,Basketball,2
unc_basketball_03-09-23_02_20,train,Basketball,2
unc_basketball_03-09-23_02_21,train,Basketball,2
unc_basketball_03-09-23_02_22,test,Basketball,2
unc_basketball_03-09-23_02_23,test,Basketball,2
unc_basketball_03-09-23_02_26,test,Basketball,2
unc_basketball_03-09-23_02_27,test,Basketball,2
unc_basketball_03-09-23_02_28,test,Basketball,2
unc_basketball_03-09-23_02_29,test,Basketball,2
unc_basketball_03-09-23_02_3,val,Basketball,2
unc_basketball_03-09-23_02_30,test,Basketball,2
unc_basketball_03-09-23_02_31,test,Basketball,2
unc_basketball_03-09-23_02_32,test,Basketball,2
unc_basketball_03-09-23_02_33,test,Basketball,2
unc_basketball_03-09-23_02_34,test,Basketball,2
unc_basketball_03-09-23_02_35,test,Basketball,2
unc_basketball_03-09-23_02_36,test,Basketball,2
unc_basketball_03-09-23_02_37,test,Basketball,2
unc_basketball_03-09-23_02_38,test,Basketball,2
unc_basketball_03-09-23_02_39,test,Basketball,2
unc_basketball_03-09-23_02_4,train,Basketball,2
unc_basketball_03-09-23_02_40,train,Basketball,2
unc_basketball_03-09-23_02_41,train,Basketball,2
unc_basketball_03-09-23_02_43,train,Basketball,2
unc_basketball_03-09-23_02_44,train,Basketball,2
unc_basketball_03-09-23_02_45,train,Basketball,2
unc_basketball_03-09-23_02_47,train,Basketball,2
unc_basketball_03-09-23_02_5,train,Basketball,2
unc_basketball_03-09-23_02_6,train,Basketball,2
unc_basketball_03-09-23_02_7,train,Basketball,2
unc_basketball_03-09-23_02_9,train,Basketball,2
unc_basketball_03-16-23_01_16,train,Basketball,2
unc_basketball_03-16-23_01_17,train,Basketball,2
unc_basketball_03-16-23_01_18,train,Basketball,2
unc_basketball_03-16-23_01_19,train,Basketball,2
unc_basketball_03-16-23_01_2,test,Basketball,2
unc_basketball_03-16-23_01_20,train,Basketball,2
unc_basketball_03-16-23_01_21,train,Basketball,2
unc_basketball_03-16-23_01_22,train,Basketball,2
unc_basketball_03-16-23_01_23,train,Basketball,2
unc_basketball_03-16-23_01_25,val,Basketball,2
unc_basketball_03-16-23_01_26,val,Basketball,2
unc_basketball_03-16-23_01_27,val,Basketball,2
unc_basketball_03-16-23_01_28,val,Basketball,2
unc_basketball_03-16-23_01_29,val,Basketball,2
unc_basketball_03-16-23_01_3,test,Basketball,2
unc_basketball_03-16-23_01_30,val,Basketball,2
unc_basketball_03-16-23_01_31,val,Basketball,2
unc_basketball_03-16-23_01_32,val,Basketball,2
unc_basketball_03-16-23_01_33,val,Basketball,2
unc_basketball_03-16-23_01_35,train,Basketball,2
unc_basketball_03-16-23_01_36,train,Basketball,2
unc_basketball_03-16-23_01_37,train,Basketball,2
unc_basketball_03-16-23_01_38,train,Basketball,2
unc_basketball_03-16-23_01_39,train,Basketball,2
unc_basketball_03-16-23_01_4,test,Basketball,2
unc_basketball_03-16-23_01_40,train,Basketball,2
unc_basketball_03-16-23_01_41,train,Basketball,2
unc_basketball_03-16-23_01_42,train,Basketball,2
unc_basketball_03-16-23_01_43,train,Basketball,2
unc_basketball_03-16-23_01_5,test,Basketball,2
unc_basketball_03-16-23_01_6,test,Basketball,2
unc_basketball_03-16-23_01_7,test,Basketball,2
unc_basketball_03-16-23_01_8,test,Basketball,2
unc_basketball_03-16-23_01_9,train,Basketball,2
unc_basketball_03-16-23_02_12,train,Basketball,2
unc_basketball_03-16-23_02_13,train,Basketball,2
unc_basketball_03-16-23_02_14,train,Basketball,2
unc_basketball_03-16-23_02_15,train,Basketball,2
unc_basketball_03-16-23_02_16,train,Basketball,2
unc_basketball_03-16-23_02_17,train,Basketball,2
unc_basketball_03-16-23_02_19,train,Basketball,2
unc_basketball_03-16-23_02_2,train,Basketball,2
unc_basketball_03-16-23_02_21,train,Basketball,2
unc_basketball_03-16-23_02_22,train,Basketball,2
unc_basketball_03-16-23_02_25,train,Basketball,2
unc_basketball_03-16-23_02_26,train,Basketball,2
unc_basketball_03-16-23_02_27,train,Basketball,2
unc_basketball_03-16-23_02_28,train,Basketball,2
unc_basketball_03-16-23_02_29,train,Basketball,2
unc_basketball_03-16-23_02_31,train,Basketball,2
unc_basketball_03-16-23_02_32,train,Basketball,2
unc_basketball_03-16-23_02_33,train,Basketball,2
unc_basketball_03-16-23_02_34,train,Basketball,2
unc_basketball_03-16-23_02_35,train,Basketball,2
unc_basketball_03-16-23_02_36,train,Basketball,2
unc_basketball_03-16-23_02_37,train,Basketball,2
unc_basketball_03-16-23_02_38,train,Basketball,2
unc_basketball_03-16-23_02_39,train,Basketball,2
unc_basketball_03-16-23_02_4,train,Basketball,2
unc_basketball_03-16-23_02_5,train,Basketball,2
unc_basketball_03-16-23_02_6,train,Basketball,2
unc_basketball_03-16-23_02_7,train,Basketball,2
unc_basketball_03-16-23_02_8,train,Basketball,2
unc_basketball_03-16-23_02_9,train,Basketball,2
unc_basketball_03-17-23_01_10,train,Basketball,2
unc_basketball_03-17-23_01_11,train,Basketball,2
unc_basketball_03-17-23_01_12,train,Basketball,2
unc_basketball_03-17-23_01_13,train,Basketball,2
unc_basketball_03-17-23_01_14,train,Basketball,2
unc_basketball_03-17-23_01_16,train,Basketball,2
unc_basketball_03-17-23_01_17,train,Basketball,2
unc_basketball_03-17-23_01_18,train,Basketball,2
unc_basketball_03-17-23_01_19,train,Basketball,2
unc_basketball_03-17-23_01_20,train,Basketball,2
unc_basketball_03-17-23_01_21,train,Basketball,2
unc_basketball_03-17-23_01_22,train,Basketball,2
unc_basketball_03-17-23_01_23,train,Basketball,2
unc_basketball_03-17-23_01_24,train,Basketball,2
unc_basketball_03-17-23_01_3,val,Basketball,2
unc_basketball_03-17-23_01_32,test,Basketball,2
unc_basketball_03-17-23_01_33,test,Basketball,2
unc_basketball_03-17-23_01_34,test,Basketball,2
unc_basketball_03-17-23_01_36,test,Basketball,2
unc_basketball_03-17-23_01_37,test,Basketball,2
unc_basketball_03-17-23_01_6,train,Basketball,2
unc_basketball_03-17-23_01_7,train,Basketball,2
unc_basketball_03-17-23_01_8,train,Basketball,2
unc_basketball_03-17-23_01_9,train,Basketball,2
unc_basketball_03-30-23_01_11,train,Basketball,2
unc_basketball_03-30-23_01_12,train,Basketball,2
unc_basketball_03-30-23_01_13,train,Basketball,2
unc_basketball_03-30-23_01_14,train,Basketball,2
unc_basketball_03-30-23_01_15,train,Basketball,2
unc_basketball_03-30-23_01_16,train,Basketball,2
unc_basketball_03-30-23_01_17,train,Basketball,2
unc_basketball_03-30-23_01_18,train,Basketball,2
unc_basketball_03-30-23_01_19,train,Basketball,2
unc_basketball_03-30-23_01_22,val,Basketball,2
unc_basketball_03-30-23_01_23,val,Basketball,2
unc_basketball_03-30-23_01_24,val,Basketball,2
unc_basketball_03-30-23_01_25,val,Basketball,2
unc_basketball_03-30-23_01_27,val,Basketball,2
unc_basketball_03-30-23_01_28,val,Basketball,2
unc_basketball_03-30-23_01_3,train,Basketball,2
unc_basketball_03-30-23_01_30,val,Basketball,2
unc_basketball_03-30-23_01_31,val,Basketball,2
unc_basketball_03-30-23_01_32,val,Basketball,2
unc_basketball_03-30-23_01_33,val,Basketball,2
unc_basketball_03-30-23_01_34,val,Basketball,2
unc_basketball_03-30-23_01_35,val,Basketball,2
unc_basketball_03-30-23_01_36,val,Basketball,2
unc_basketball_03-30-23_01_37,val,Basketball,2
unc_basketball_03-30-23_01_38,val,Basketball,2
unc_basketball_03-30-23_01_40,train,Basketball,2
unc_basketball_03-30-23_01_41,train,Basketball,2
unc_basketball_03-30-23_01_42,train,Basketball,2
unc_basketball_03-30-23_01_44,train,Basketball,2
unc_basketball_03-30-23_01_45,train,Basketball,2
unc_basketball_03-30-23_01_46,train,Basketball,2
unc_basketball_03-30-23_01_47,train,Basketball,2
unc_basketball_03-30-23_01_48,train,Basketball,2
unc_basketball_03-30-23_01_49,train,Basketball,2
unc_basketball_03-30-23_01_50,train,Basketball,2
unc_basketball_03-30-23_01_51,train,Basketball,2
unc_basketball_03-30-23_01_52,train,Basketball,2
unc_basketball_03-30-23_01_53,train,Basketball,2
unc_basketball_03-30-23_01_6,train,Basketball,2
unc_basketball_03-30-23_01_7,train,Basketball,2
unc_basketball_03-30-23_01_9,train,Basketball,2
unc_basketball_03-30-23_02_10,val,Basketball,2
unc_basketball_03-30-23_02_11,val,Basketball,2
unc_basketball_03-30-23_02_12,val,Basketball,2
unc_basketball_03-30-23_02_13,val,Basketball,2
unc_basketball_03-30-23_02_14,val,Basketball,2
unc_basketball_03-30-23_02_15,val,Basketball,2
unc_basketball_03-30-23_02_16,val,Basketball,2
unc_basketball_03-30-23_02_17,val,Basketball,2
unc_basketball_03-30-23_02_18,val,Basketball,2
unc_basketball_03-30-23_02_19,val,Basketball,2
unc_basketball_03-30-23_02_2,val,Basketball,2
unc_basketball_03-30-23_02_21,train,Basketball,2
unc_basketball_03-30-23_02_22,train,Basketball,2
unc_basketball_03-30-23_02_23,train,Basketball,2
unc_basketball_03-30-23_02_24,train,Basketball,2
unc_basketball_03-30-23_02_25,train,Basketball,2
unc_basketball_03-30-23_02_26,train,Basketball,2
unc_basketball_03-30-23_02_27,train,Basketball,2
unc_basketball_03-30-23_02_28,train,Basketball,2
unc_basketball_03-30-23_02_29,train,Basketball,2
unc_basketball_03-30-23_02_3,val,Basketball,2
unc_basketball_03-30-23_02_30,train,Basketball,2
unc_basketball_03-30-23_02_31,train,Basketball,2
unc_basketball_03-30-23_02_32,train,Basketball,2
unc_basketball_03-30-23_02_33,train,Basketball,2
unc_basketball_03-30-23_02_34,train,Basketball,2
unc_basketball_03-30-23_02_35,train,Basketball,2
unc_basketball_03-30-23_02_36,train,Basketball,2
unc_basketball_03-30-23_02_37,train,Basketball,2
unc_basketball_03-30-23_02_38,train,Basketball,2
unc_basketball_03-30-23_02_4,val,Basketball,2
unc_basketball_03-30-23_02_5,val,Basketball,2
unc_basketball_03-30-23_02_6,val,Basketball,2
unc_basketball_03-30-23_02_7,val,Basketball,2
unc_basketball_03-30-23_02_8,val,Basketball,2
unc_basketball_03-30-23_02_9,val,Basketball,2
unc_basketball_03-31-23_01_10,train,Basketball,2
unc_basketball_03-31-23_01_11,train,Basketball,2
unc_basketball_03-31-23_01_12,train,Basketball,2
unc_basketball_03-31-23_01_13,train,Basketball,2
unc_basketball_03-31-23_01_14,train,Basketball,2
unc_basketball_03-31-23_01_15,train,Basketball,2
unc_basketball_03-31-23_01_16,train,Basketball,2
unc_basketball_03-31-23_01_17,train,Basketball,2
unc_basketball_03-31-23_01_18,train,Basketball,2
unc_basketball_03-31-23_01_19,train,Basketball,2
unc_basketball_03-31-23_01_2,train,Basketball,2
unc_basketball_03-31-23_01_21,test,Basketball,2
unc_basketball_03-31-23_01_22,test,Basketball,2
unc_basketball_03-31-23_01_23,test,Basketball,2
unc_basketball_03-31-23_01_24,test,Basketball,2
unc_basketball_03-31-23_01_25,test,Basketball,2
unc_basketball_03-31-23_01_26,test,Basketball,2
unc_basketball_03-31-23_01_27,test,Basketball,2
unc_basketball_03-31-23_01_28,test,Basketball,2
unc_basketball_03-31-23_01_29,test,Basketball,2
unc_basketball_03-31-23_01_3,train,Basketball,2
unc_basketball_03-31-23_01_30,test,Basketball,2
unc_basketball_03-31-23_01_31,test,Basketball,2
unc_basketball_03-31-23_01_32,test,Basketball,2
unc_basketball_03-31-23_01_33,test,Basketball,2
unc_basketball_03-31-23_01_34,test,Basketball,2
unc_basketball_03-31-23_01_35,test,Basketball,2
unc_basketball_03-31-23_01_36,test,Basketball,2
unc_basketball_03-31-23_01_37,test,Basketball,2
unc_basketball_03-31-23_01_38,test,Basketball,2
unc_basketball_03-31-23_01_4,train,Basketball,2
unc_basketball_03-31-23_01_40,train,Basketball,2
unc_basketball_03-31-23_01_41,train,Basketball,2
unc_basketball_03-31-23_01_42,train,Basketball,2
unc_basketball_03-31-23_01_43,train,Basketball,2
unc_basketball_03-31-23_01_44,train,Basketball,2
unc_basketball_03-31-23_01_45,train,Basketball,2
unc_basketball_03-31-23_01_46,train,Basketball,2
unc_basketball_03-31-23_01_47,train,Basketball,2
unc_basketball_03-31-23_01_48,train,Basketball,2
unc_basketball_03-31-23_01_49,train,Basketball,2
unc_basketball_03-31-23_01_5,train,Basketball,2
unc_basketball_03-31-23_01_50,train,Basketball,2
unc_basketball_03-31-23_01_51,train,Basketball,2
unc_basketball_03-31-23_01_52,train,Basketball,2
unc_basketball_03-31-23_01_53,train,Basketball,2
unc_basketball_03-31-23_01_54,train,Basketball,2
unc_basketball_03-31-23_01_55,train,Basketball,2
unc_basketball_03-31-23_01_56,train,Basketball,2
unc_basketball_03-31-23_01_57,train,Basketball,2
unc_basketball_03-31-23_01_6,train,Basketball,2
unc_basketball_03-31-23_01_7,train,Basketball,2
unc_basketball_03-31-23_01_8,train,Basketball,2
unc_basketball_03-31-23_01_9,train,Basketball,2
unc_basketball_03-31-23_02_10,train,Basketball,2
unc_basketball_03-31-23_02_11,train,Basketball,2
unc_basketball_03-31-23_02_12,train,Basketball,2
unc_basketball_03-31-23_02_13,train,Basketball,2
unc_basketball_03-31-23_02_14,train,Basketball,2
unc_basketball_03-31-23_02_15,train,Basketball,2
unc_basketball_03-31-23_02_16,train,Basketball,2
